ΚΩΔΙΚΟΣ_ΒΑΡΔΙΑΣ,ΤΥΠΟΣ,ΗΜΕΡΟΜΗΝΙΑ,ΟΝΟΜΑ_ΤΜΗΜΑΤΟΣ
SHF_30958,Πρωινή,2026-11-19,Ενδοκρινολογία
SHF_30959,Απογευματινή,2026-11-19,Ενδοκρινολογία
SHF_30960,Νυχτερινή,2026-11-19,Ενδοκρινολογία
SHF_30961,Πρωινή,2026-11-20,Καρδιολογία
SHF_30962,Απογευματινή,2026-11-20,Καρδιολογία
SHF_30963,Νυχτερινή,2026-11-20,Καρδιολογία
SHF_30964,Πρωινή,2026-11-20,Χειρουργική
SHF_30965,Απογευματινή,2026-11-20,Χειρουργική
SHF_30966,Νυχτερινή,2026-11-20,Χειρουργική
SHF_30967,Πρωινή,2026-11-20,ΜΕΘ
SHF_30968,Απογευματινή,2026-11-20,ΜΕΘ
SHF_30969,Νυχτερινή,2026-11-20,ΜΕΘ
SHF_30970,Πρωινή,2026-11-20,Επείγοντα
SHF_30971,Απογευματινή,2026-11-20,Επείγοντα
SHF_30972,Νυχτερινή,2026-11-20,Επείγοντα
SHF_30973,Πρωινή,2026-11-20,Ορθοπεδική
SHF_30974,Απογευματινή,2026-11-20,Ορθοπεδική
SHF_30975,Νυχτερινή,2026-11-20,Ορθοπεδική
SHF_30976,Πρωινή,2026-11-20,Παιδιατρική
SHF_30977,Απογευματινή,2026-11-20,Παιδιατρική
SHF_30978,Νυχτερινή,2026-11-20,Παιδιατρική
SHF_30979,Πρωινή,2026-11-20,Γυναικολογία
SHF_30980,Απογευματινή,2026-11-20,Γυναικολογία
SHF_30981,Νυχτερινή,2026-11-20,Γυναικολογία
SHF_30982,Πρωινή,2026-11-20,Νευρολογία
SHF_30983,Απογευματινή,2026-11-20,Νευρολογία
SHF_30984,Νυχτερινή,2026-11-20,Νευρολογία
SHF_30985,Πρωινή,2026-11-20,Ογκολογία
SHF_30986,Απογευματινή,2026-11-20,Ογκολογία
SHF_30987,Νυχτερινή,2026-11-20,Ογκολογία
SHF_30988,Πρωινή,2026-11-20,Πνευμονολογία
SHF_30989,Απογευματινή,2026-11-20,Πνευμονολογία
SHF_30990,Νυχτερινή,2026-11-20,Πνευμονολογία
SHF_30991,Πρωινή,2026-11-20,Ουρολογία
SHF_30992,Απογευματινή,2026-11-20,Ουρολογία
SHF_30993,Νυχτερινή,2026-11-20,Ουρολογία
SHF_30994,Πρωινή,2026-11-20,Οφθαλμολογία
SHF_30995,Απογευματινή,2026-11-20,Οφθαλμολογία
SHF_30996,Νυχτερινή,2026-11-20,Οφθαλμολογία
SHF_30997,Πρωινή,2026-11-20,ΩΡΛ
SHF_30998,Απογευματινή,2026-11-20,ΩΡΛ
SHF_30999,Νυχτερινή,2026-11-20,ΩΡΛ
SHF_31000,Πρωινή,2026-11-20,Γαστρεντερολογία
SHF_31001,Απογευματινή,2026-11-20,Γαστρεντερολογία
SHF_31002,Νυχτερινή,2026-11-20,Γαστρεντερολογία
SHF_31003,Πρωινή,2026-11-20,Ενδοκρινολογία
SHF_31004,Απογευματινή,2026-11-20,Ενδοκρινολογία
SHF_31005,Νυχτερινή,2026-11-20,Ενδοκρινολογία
SHF_31006,Πρωινή,2026-11-21,Καρδιολογία
SHF_31007,Απογευματινή,2026-11-21,Καρδιολογία
SHF_31008,Νυχτερινή,2026-11-21,Καρδιολογία
SHF_31009,Πρωινή,2026-11-21,Χειρουργική
SHF_31010,Απογευματινή,2026-11-21,Χειρουργική
SHF_31011,Νυχτερινή,2026-11-21,Χειρουργική
SHF_31012,Πρωινή,2026-11-21,ΜΕΘ
SHF_31013,Απογευματινή,2026-11-21,ΜΕΘ
SHF_31014,Νυχτερινή,2026-11-21,ΜΕΘ
SHF_31015,Πρωινή,2026-11-21,Επείγοντα
SHF_31016,Απογευματινή,2026-11-21,Επείγοντα
SHF_31017,Νυχτερινή,2026-11-21,Επείγοντα
SHF_31018,Πρωινή,2026-11-21,Ορθοπεδική
SHF_31019,Απογευματινή,2026-11-21,Ορθοπεδική
SHF_31020,Νυχτερινή,2026-11-21,Ορθοπεδική
SHF_31021,Πρωινή,2026-11-21,Παιδιατρική
SHF_31022,Απογευματινή,2026-11-21,Παιδιατρική
SHF_31023,Νυχτερινή,2026-11-21,Παιδιατρική
SHF_31024,Πρωινή,2026-11-21,Γυναικολογία
SHF_31025,Απογευματινή,2026-11-21,Γυναικολογία
SHF_31026,Νυχτερινή,2026-11-21,Γυναικολογία
SHF_31027,Πρωινή,2026-11-21,Νευρολογία
SHF_31028,Απογευματινή,2026-11-21,Νευρολογία
SHF_31029,Νυχτερινή,2026-11-21,Νευρολογία
SHF_31030,Πρωινή,2026-11-21,Ογκολογία
SHF_31031,Απογευματινή,2026-11-21,Ογκολογία
SHF_31032,Νυχτερινή,2026-11-21,Ογκολογία
SHF_31033,Πρωινή,2026-11-21,Πνευμονολογία
SHF_31034,Απογευματινή,2026-11-21,Πνευμονολογία
SHF_31035,Νυχτερινή,2026-11-21,Πνευμονολογία
SHF_31036,Πρωινή,2026-11-21,Ουρολογία
SHF_31037,Απογευματινή,2026-11-21,Ουρολογία
SHF_31038,Νυχτερινή,2026-11-21,Ουρολογία
SHF_31039,Πρωινή,2026-11-21,Οφθαλμολογία
SHF_31040,Απογευματινή,2026-11-21,Οφθαλμολογία
SHF_31041,Νυχτερινή,2026-11-21,Οφθαλμολογία
SHF_31042,Πρωινή,2026-11-21,ΩΡΛ
SHF_31043,Απογευματινή,2026-11-21,ΩΡΛ
SHF_31044,Νυχτερινή,2026-11-21,ΩΡΛ
SHF_31045,Πρωινή,2026-11-21,Γαστρεντερολογία
SHF_31046,Απογευματινή,2026-11-21,Γαστρεντερολογία
SHF_31047,Νυχτερινή,2026-11-21,Γαστρεντερολογία
SHF_31048,Πρωινή,2026-11-21,Ενδοκρινολογία
SHF_31049,Απογευματινή,2026-11-21,Ενδοκρινολογία
SHF_31050,Νυχτερινή,2026-11-21,Ενδοκρινολογία
SHF_31051,Πρωινή,2026-11-22,Καρδιολογία
SHF_31052,Απογευματινή,2026-11-22,Καρδιολογία
SHF_31053,Νυχτερινή,2026-11-22,Καρδιολογία
SHF_31054,Πρωινή,2026-11-22,Χειρουργική
SHF_31055,Απογευματινή,2026-11-22,Χειρουργική
SHF_31056,Νυχτερινή,2026-11-22,Χειρουργική
SHF_31057,Πρωινή,2026-11-22,ΜΕΘ
SHF_31058,Απογευματινή,2026-11-22,ΜΕΘ
SHF_31059,Νυχτερινή,2026-11-22,ΜΕΘ
SHF_31060,Πρωινή,2026-11-22,Επείγοντα
SHF_31061,Απογευματινή,2026-11-22,Επείγοντα
SHF_31062,Νυχτερινή,2026-11-22,Επείγοντα
SHF_31063,Πρωινή,2026-11-22,Ορθοπεδική
SHF_31064,Απογευματινή,2026-11-22,Ορθοπεδική
SHF_31065,Νυχτερινή,2026-11-22,Ορθοπεδική
SHF_31066,Πρωινή,2026-11-22,Παιδιατρική
SHF_31067,Απογευματινή,2026-11-22,Παιδιατρική
SHF_31068,Νυχτερινή,2026-11-22,Παιδιατρική
SHF_31069,Πρωινή,2026-11-22,Γυναικολογία
SHF_31070,Απογευματινή,2026-11-22,Γυναικολογία
SHF_31071,Νυχτερινή,2026-11-22,Γυναικολογία
SHF_31072,Πρωινή,2026-11-22,Νευρολογία
SHF_31073,Απογευματινή,2026-11-22,Νευρολογία
SHF_31074,Νυχτερινή,2026-11-22,Νευρολογία
SHF_31075,Πρωινή,2026-11-22,Ογκολογία
SHF_31076,Απογευματινή,2026-11-22,Ογκολογία
SHF_31077,Νυχτερινή,2026-11-22,Ογκολογία
SHF_31078,Πρωινή,2026-11-22,Πνευμονολογία
SHF_31079,Απογευματινή,2026-11-22,Πνευμονολογία
SHF_31080,Νυχτερινή,2026-11-22,Πνευμονολογία
SHF_31081,Πρωινή,2026-11-22,Ουρολογία
SHF_31082,Απογευματινή,2026-11-22,Ουρολογία
SHF_31083,Νυχτερινή,2026-11-22,Ουρολογία
SHF_31084,Πρωινή,2026-11-22,Οφθαλμολογία
SHF_31085,Απογευματινή,2026-11-22,Οφθαλμολογία
SHF_31086,Νυχτερινή,2026-11-22,Οφθαλμολογία
SHF_31087,Πρωινή,2026-11-22,ΩΡΛ
SHF_31088,Απογευματινή,2026-11-22,ΩΡΛ
SHF_31089,Νυχτερινή,2026-11-22,ΩΡΛ
SHF_31090,Πρωινή,2026-11-22,Γαστρεντερολογία
SHF_31091,Απογευματινή,2026-11-22,Γαστρεντερολογία
SHF_31092,Νυχτερινή,2026-11-22,Γαστρεντερολογία
SHF_31093,Πρωινή,2026-11-22,Ενδοκρινολογία
SHF_31094,Απογευματινή,2026-11-22,Ενδοκρινολογία
SHF_31095,Νυχτερινή,2026-11-22,Ενδοκρινολογία
SHF_31096,Πρωινή,2026-11-23,Καρδιολογία
SHF_31097,Απογευματινή,2026-11-23,Καρδιολογία
SHF_31098,Νυχτερινή,2026-11-23,Καρδιολογία
SHF_31099,Πρωινή,2026-11-23,Χειρουργική
SHF_31100,Απογευματινή,2026-11-23,Χειρουργική
SHF_31101,Νυχτερινή,2026-11-23,Χειρουργική
SHF_31102,Πρωινή,2026-11-23,ΜΕΘ
SHF_31103,Απογευματινή,2026-11-23,ΜΕΘ
SHF_31104,Νυχτερινή,2026-11-23,ΜΕΘ
SHF_31105,Πρωινή,2026-11-23,Επείγοντα
SHF_31106,Απογευματινή,2026-11-23,Επείγοντα
SHF_31107,Νυχτερινή,2026-11-23,Επείγοντα
SHF_31108,Πρωινή,2026-11-23,Ορθοπεδική
SHF_31109,Απογευματινή,2026-11-23,Ορθοπεδική
SHF_31110,Νυχτερινή,2026-11-23,Ορθοπεδική
SHF_31111,Πρωινή,2026-11-23,Παιδιατρική
SHF_31112,Απογευματινή,2026-11-23,Παιδιατρική
SHF_31113,Νυχτερινή,2026-11-23,Παιδιατρική
SHF_31114,Πρωινή,2026-11-23,Γυναικολογία
SHF_31115,Απογευματινή,2026-11-23,Γυναικολογία
SHF_31116,Νυχτερινή,2026-11-23,Γυναικολογία
SHF_31117,Πρωινή,2026-11-23,Νευρολογία
SHF_31118,Απογευματινή,2026-11-23,Νευρολογία
SHF_31119,Νυχτερινή,2026-11-23,Νευρολογία
SHF_31120,Πρωινή,2026-11-23,Ογκολογία
SHF_31121,Απογευματινή,2026-11-23,Ογκολογία
SHF_31122,Νυχτερινή,2026-11-23,Ογκολογία
SHF_31123,Πρωινή,2026-11-23,Πνευμονολογία
SHF_31124,Απογευματινή,2026-11-23,Πνευμονολογία
SHF_31125,Νυχτερινή,2026-11-23,Πνευμονολογία
SHF_31126,Πρωινή,2026-11-23,Ουρολογία
SHF_31127,Απογευματινή,2026-11-23,Ουρολογία
SHF_31128,Νυχτερινή,2026-11-23,Ουρολογία
SHF_31129,Πρωινή,2026-11-23,Οφθαλμολογία
SHF_31130,Απογευματινή,2026-11-23,Οφθαλμολογία
SHF_31131,Νυχτερινή,2026-11-23,Οφθαλμολογία
SHF_31132,Πρωινή,2026-11-23,ΩΡΛ
SHF_31133,Απογευματινή,2026-11-23,ΩΡΛ
SHF_31134,Νυχτερινή,2026-11-23,ΩΡΛ
SHF_31135,Πρωινή,2026-11-23,Γαστρεντερολογία
SHF_31136,Απογευματινή,2026-11-23,Γαστρεντερολογία
SHF_31137,Νυχτερινή,2026-11-23,Γαστρεντερολογία
SHF_31138,Πρωινή,2026-11-23,Ενδοκρινολογία
SHF_31139,Απογευματινή,2026-11-23,Ενδοκρινολογία
SHF_31140,Νυχτερινή,2026-11-23,Ενδοκρινολογία
SHF_31141,Πρωινή,2026-11-24,Καρδιολογία
SHF_31142,Απογευματινή,2026-11-24,Καρδιολογία
SHF_31143,Νυχτερινή,2026-11-24,Καρδιολογία
SHF_31144,Πρωινή,2026-11-24,Χειρουργική
SHF_31145,Απογευματινή,2026-11-24,Χειρουργική
SHF_31146,Νυχτερινή,2026-11-24,Χειρουργική
SHF_31147,Πρωινή,2026-11-24,ΜΕΘ
SHF_31148,Απογευματινή,2026-11-24,ΜΕΘ
SHF_31149,Νυχτερινή,2026-11-24,ΜΕΘ
SHF_31150,Πρωινή,2026-11-24,Επείγοντα
SHF_31151,Απογευματινή,2026-11-24,Επείγοντα
SHF_31152,Νυχτερινή,2026-11-24,Επείγοντα
SHF_31153,Πρωινή,2026-11-24,Ορθοπεδική
SHF_31154,Απογευματινή,2026-11-24,Ορθοπεδική
SHF_31155,Νυχτερινή,2026-11-24,Ορθοπεδική
SHF_31156,Πρωινή,2026-11-24,Παιδιατρική
SHF_31157,Απογευματινή,2026-11-24,Παιδιατρική
SHF_31158,Νυχτερινή,2026-11-24,Παιδιατρική
SHF_31159,Πρωινή,2026-11-24,Γυναικολογία
SHF_31160,Απογευματινή,2026-11-24,Γυναικολογία
SHF_31161,Νυχτερινή,2026-11-24,Γυναικολογία
SHF_31162,Πρωινή,2026-11-24,Νευρολογία
SHF_31163,Απογευματινή,2026-11-24,Νευρολογία
SHF_31164,Νυχτερινή,2026-11-24,Νευρολογία
SHF_31165,Πρωινή,2026-11-24,Ογκολογία
SHF_31166,Απογευματινή,2026-11-24,Ογκολογία
SHF_31167,Νυχτερινή,2026-11-24,Ογκολογία
SHF_31168,Πρωινή,2026-11-24,Πνευμονολογία
SHF_31169,Απογευματινή,2026-11-24,Πνευμονολογία
SHF_31170,Νυχτερινή,2026-11-24,Πνευμονολογία
SHF_31171,Πρωινή,2026-11-24,Ουρολογία
SHF_31172,Απογευματινή,2026-11-24,Ουρολογία
SHF_31173,Νυχτερινή,2026-11-24,Ουρολογία
SHF_31174,Πρωινή,2026-11-24,Οφθαλμολογία
SHF_31175,Απογευματινή,2026-11-24,Οφθαλμολογία
SHF_31176,Νυχτερινή,2026-11-24,Οφθαλμολογία
SHF_31177,Πρωινή,2026-11-24,ΩΡΛ
SHF_31178,Απογευματινή,2026-11-24,ΩΡΛ
SHF_31179,Νυχτερινή,2026-11-24,ΩΡΛ
SHF_31180,Πρωινή,2026-11-24,Γαστρεντερολογία
SHF_31181,Απογευματινή,2026-11-24,Γαστρεντερολογία
SHF_31182,Νυχτερινή,2026-11-24,Γαστρεντερολογία
SHF_31183,Πρωινή,2026-11-24,Ενδοκρινολογία
SHF_31184,Απογευματινή,2026-11-24,Ενδοκρινολογία
SHF_31185,Νυχτερινή,2026-11-24,Ενδοκρινολογία
SHF_31186,Πρωινή,2026-11-25,Καρδιολογία
SHF_31187,Απογευματινή,2026-11-25,Καρδιολογία
SHF_31188,Νυχτερινή,2026-11-25,Καρδιολογία
SHF_31189,Πρωινή,2026-11-25,Χειρουργική
SHF_31190,Απογευματινή,2026-11-25,Χειρουργική
SHF_31191,Νυχτερινή,2026-11-25,Χειρουργική
SHF_31192,Πρωινή,2026-11-25,ΜΕΘ
SHF_31193,Απογευματινή,2026-11-25,ΜΕΘ
SHF_31194,Νυχτερινή,2026-11-25,ΜΕΘ
SHF_31195,Πρωινή,2026-11-25,Επείγοντα
SHF_31196,Απογευματινή,2026-11-25,Επείγοντα
SHF_31197,Νυχτερινή,2026-11-25,Επείγοντα
SHF_31198,Πρωινή,2026-11-25,Ορθοπεδική
SHF_31199,Απογευματινή,2026-11-25,Ορθοπεδική
SHF_31200,Νυχτερινή,2026-11-25,Ορθοπεδική
SHF_31201,Πρωινή,2026-11-25,Παιδιατρική
SHF_31202,Απογευματινή,2026-11-25,Παιδιατρική
SHF_31203,Νυχτερινή,2026-11-25,Παιδιατρική
SHF_31204,Πρωινή,2026-11-25,Γυναικολογία
SHF_31205,Απογευματινή,2026-11-25,Γυναικολογία
SHF_31206,Νυχτερινή,2026-11-25,Γυναικολογία
SHF_31207,Πρωινή,2026-11-25,Νευρολογία
SHF_31208,Απογευματινή,2026-11-25,Νευρολογία
SHF_31209,Νυχτερινή,2026-11-25,Νευρολογία
SHF_31210,Πρωινή,2026-11-25,Ογκολογία
SHF_31211,Απογευματινή,2026-11-25,Ογκολογία
SHF_31212,Νυχτερινή,2026-11-25,Ογκολογία
SHF_31213,Πρωινή,2026-11-25,Πνευμονολογία
SHF_31214,Απογευματινή,2026-11-25,Πνευμονολογία
SHF_31215,Νυχτερινή,2026-11-25,Πνευμονολογία
SHF_31216,Πρωινή,2026-11-25,Ουρολογία
SHF_31217,Απογευματινή,2026-11-25,Ουρολογία
SHF_31218,Νυχτερινή,2026-11-25,Ουρολογία
SHF_31219,Πρωινή,2026-11-25,Οφθαλμολογία
SHF_31220,Απογευματινή,2026-11-25,Οφθαλμολογία
SHF_31221,Νυχτερινή,2026-11-25,Οφθαλμολογία
SHF_31222,Πρωινή,2026-11-25,ΩΡΛ
SHF_31223,Απογευματινή,2026-11-25,ΩΡΛ
SHF_31224,Νυχτερινή,2026-11-25,ΩΡΛ
SHF_31225,Πρωινή,2026-11-25,Γαστρεντερολογία
SHF_31226,Απογευματινή,2026-11-25,Γαστρεντερολογία
SHF_31227,Νυχτερινή,2026-11-25,Γαστρεντερολογία
SHF_31228,Πρωινή,2026-11-25,Ενδοκρινολογία
SHF_31229,Απογευματινή,2026-11-25,Ενδοκρινολογία
SHF_31230,Νυχτερινή,2026-11-25,Ενδοκρινολογία
SHF_31231,Πρωινή,2026-11-26,Καρδιολογία
SHF_31232,Απογευματινή,2026-11-26,Καρδιολογία
SHF_31233,Νυχτερινή,2026-11-26,Καρδιολογία
SHF_31234,Πρωινή,2026-11-26,Χειρουργική
SHF_31235,Απογευματινή,2026-11-26,Χειρουργική
SHF_31236,Νυχτερινή,2026-11-26,Χειρουργική
SHF_31237,Πρωινή,2026-11-26,ΜΕΘ
SHF_31238,Απογευματινή,2026-11-26,ΜΕΘ
SHF_31239,Νυχτερινή,2026-11-26,ΜΕΘ
SHF_31240,Πρωινή,2026-11-26,Επείγοντα
SHF_31241,Απογευματινή,2026-11-26,Επείγοντα
SHF_31242,Νυχτερινή,2026-11-26,Επείγοντα
SHF_31243,Πρωινή,2026-11-26,Ορθοπεδική
SHF_31244,Απογευματινή,2026-11-26,Ορθοπεδική
SHF_31245,Νυχτερινή,2026-11-26,Ορθοπεδική
SHF_31246,Πρωινή,2026-11-26,Παιδιατρική
SHF_31247,Απογευματινή,2026-11-26,Παιδιατρική
SHF_31248,Νυχτερινή,2026-11-26,Παιδιατρική
